lon,lat,name,address,pname,cityname,business_area,type,typecode,id,type1,type2,type3,type4
104.61905034249948,26.125873631089295,静居民宿(六盘水乌蒙大草原店),坪地彝族乡小树林村十五组6号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0KR29LWZN,住宿服务,旅馆招待所,旅馆招待所,
104.61844955101007,26.124383216261194,建浩民宿(乌蒙大草原店),坪地乡小树林村纸厂西100米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LAHM9R5K,住宿服务,旅馆招待所,旅馆招待所,
104.60254275253143,26.111706755158053,旅安旅馆(乌蒙大草原店),坪地乡莫西里村11组15号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFLFQ260,住宿服务,旅馆招待所,旅馆招待所,
104.61211191837317,26.12031267791308,牧云山居名宿,239县道乌蒙大草原售票处南50米,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRDU6BB5,住宿服务,旅馆招待所,旅馆招待所,
104.60444236035396,26.113105034936638,桃运旅馆,坪地乡莫西里村十组32号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0FFLFQ9JQ,住宿服务,旅馆招待所,旅馆招待所,
104.60702084901742,26.11472498836547,怡澜民宿,坪地乡莫西里居委会六组49号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LROZWGSN,住宿服务,旅馆招待所,旅馆招待所,
104.61551308722309,26.12107760984851,盘州晟贤弟兄民宿,坪地乡小树林村十组,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFKKSFV7,住宿服务,住宿服务相关,住宿服务相关,
104.61746345393031,26.12318632719671,盘州如春客栈,乌蒙大草原游客中心去草原方向500米,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFJEZUC2,住宿服务,住宿服务相关,住宿服务相关,
104.6304233139798,26.192653093498716,平山行露营基地(乌蒙大草原店)(暂停营业),乌蒙镇小树林村乌蒙大草原(东北角),贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0L11ULK11,住宿服务,住宿服务相关,住宿服务相关,
104.61514370481233,26.122034541114182,喜叶民宿,坪地彝族乡小树林村十一组54号,贵州省,六盘水市,,住宿服务;旅馆招待所;旅馆招待所,100200,B0LRDD6QUI,住宿服务,旅馆招待所,旅馆招待所,
104.60045816413313,26.110504492043102,宜家馨客栈,江西街12组38号,贵州省,六盘水市,,住宿服务;住宿服务相关;住宿服务相关,100000,B0FFID932B,住宿服务,住宿服务相关,住宿服务相关,
